NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
5825,인천광역시 연수구 연수동,536,536,0,동남,124.14,202401,31,"39,000",-,15,개인,개인,1994,새말로 21,20240220,중개거래,인천 연수구,-
5826,인천광역시 연수구 연수동,536,536,0,동남,124.14,202401,31,"39,000",105,15,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,24.03.25
5827,인천광역시 연수구 연수동,537,537,0,효정,84.95,202402,1,"33,500",102,14,개인,개인,1993,새말로 6,-,중개거래,인천 연수구,24.04.12
5828,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",50.67,202402,1,"19,500",113,1,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.02.01
5829,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202402,1,"21,000",101,12,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,24.02.07
5830,인천광역시 연수구 연수동,534,534,0,유천,84.87,202402,2,"31,000",110,10,개인,개인,1993,먼우금로 302,-,중개거래,인천 연수구,24.03.04
5831,인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202402,3,"16,500",-,11,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,-
5832,인천광역시 연수구 연수동,538,538,0,성일,39.74,202402,3,"15,200",505,11,개인,개인,1994,새말로 20,-,중개거래,인천 연수구,24.02.29
5833,인천광역시 연수구 연수동,536,536,0,동남,91.74,202402,3,"29,500",101,2,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,24.02.29
5834,인천광역시 연수구 연수동,535-2,535,2,우주,84.975,202402,3,"26,500",-,2,개인,개인,1992,함박뫼로 115,-,중개거래,인천 연수구,-
5835,인천광역시 연수구 연수동,635,635,0,우성1,101.97,202402,5,"46,000",117,9,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,24.04.03
5836,인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202402,5,"22,000",101,11,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,24.03.27
5837,인천광역시 연수구 연수동,634,634,0,우성2,84.78,202402,5,"41,000",-,11,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5838,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202402,6,"33,000",-,10,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5839,인천광역시 연수구 연수동,582,582,0,풍림1,84.96,202402,8,"32,000",-,3,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,-
5840,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202402,8,"12,000",111,14,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.02.20
5841,인천광역시 연수구 연수동,577,577,0,영남,84.94,202402,8,"26,660",-,5,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5842,인천광역시 연수구 연수동,635,635,0,우성1,160.03,202402,9,"55,000",108,11,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,24.04.09
5843,인천광역시 연수구 연수동,540,540,0,문남마을,49.24,202402,12,"19,500",104,4,개인,개인,1994,함박뫼로 100,-,중개거래,인천 연수구,24.03.27
5844,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202402,12,"17,600",307,7,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,24.02.26
5845,인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202402,13,"16,700",208,10,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,24.03.12
5846,인천광역시 연수구 연수동,534,534,0,유천,60.07,202402,13,"24,200",109,3,개인,개인,1993,먼우금로 302,-,중개거래,인천 연수구,24.03.22
5847,인천광역시 연수구 연수동,582,582,0,풍림1,84.81,202402,13,"34,500",106,12,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,24.02.29
5848,인천광역시 연수구 연수동,538,538,0,성일,39.74,202402,14,"16,000",504,5,개인,개인,1994,새말로 20,-,중개거래,인천 연수구,24.02.29
5849,인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202402,14,"22,000",-,14,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,-
5850,인천광역시 연수구 연수동,534,534,0,유천,60.07,202402,16,"25,000",110,1,개인,법인,1993,먼우금로 302,-,중개거래,인천 연수구,24.03.28
5851,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202402,16,"33,800",-,23,개인,개인,1994,원인재로 180,-,중개거래,인천 연수구,-
5852,인천광역시 연수구 연수동,633,633,0,대동,52.14,202402,16,"22,000",107,1,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,24.02.29
5853,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202402,16,"11,500",108,1,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.03.22
5854,인천광역시 연수구 연수동,532,532,0,대림,84.795,202402,17,"43,800",-,12,개인,개인,1993,원인재로 300,-,중개거래,인천 연수구,-
5855,인천광역시 연수구 연수동,577,577,0,영남,84.94,202402,17,"30,000",-,4,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5856,인천광역시 연수구 연수동,538,538,0,성일,39.74,202402,19,"16,100",-,10,개인,개인,1994,새말로 20,-,중개거래,인천 연수구,-
5857,인천광역시 연수구 연수동,578-1,578,1,세경,36.27,202402,19,"15,000",-,8,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,-
5858,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202402,20,"36,000",205,14,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.03.28
5859,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202402,20,"37,500",-,5,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5860,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202402,21,"21,900",103,10,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,24.04.05
5861,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202402,21,"22,000",216,3,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.03.04
5862,인천광역시 연수구 연수동,582,582,0,풍림1,69.74,202402,22,"29,600",-,12,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,-
5863,인천광역시 연수구 연수동,577,577,0,영남,84.94,202402,23,"33,500",-,3,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5864,인천광역시 연수구 연수동,535-2,535,2,우주,84.975,202402,24,"29,000",104,1,개인,개인,1992,함박뫼로 115,-,중개거래,인천 연수구,24.04.04
5865,인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202402,24,"18,500",-,4,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,-
5866,인천광역시 연수구 연수동,537,537,0,효정,84.95,202402,24,"33,200",-,8,개인,개인,1993,새말로 6,-,중개거래,인천 연수구,-
5867,인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202402,24,"20,000",-,10,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,-
5868,인천광역시 연수구 연수동,577,577,0,영남,84.94,202402,24,"26,000",102,6,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,24.03.22
5869,인천광역시 연수구 연수동,633,633,0,대동,52.14,202402,25,"26,600",105,2,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,24.04.19
5870,인천광역시 연수구 연수동,634,634,0,우성2,84.78,202402,25,"44,000",-,18,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5871,인천광역시 연수구 연수동,635,635,0,우성1,101.97,202402,26,"45,000",-,8,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,-
5872,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202402,27,"21,600",216,15,개인,법인,1995,원인재로 180,-,중개거래,인천 연수구,24.04.12
5873,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202402,27,"13,000",110,13,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.03.05
5874,인천광역시 연수구 연수동,532,532,0,경남,70.28,202402,29,"30,000",106,6,개인,개인,1993,원인재로 312,-,중개거래,인천 연수구,24.04.12
5875,인천광역시 연수구 연수동,536,536,0,동남,104.88,202403,1,"41,000",-,14,개인,개인,1994,새말로 21,20240408,중개거래,인천 연수구,-
5876,인천광역시 연수구 연수동,537,537,0,효정,84.95,202403,1,"37,500",103,10,개인,개인,1993,새말로 6,-,중개거래,인천 연수구,24.03.29
5877,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,2,"35,000",210,11,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.04.04
5878,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,2,"21,000",107,5,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,24.04.12
5879,인천광역시 연수구 연수동,633,633,0,대동,75.12,202403,2,"35,000",104,7,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,24.04.19
5880,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,2,"34,500",-,14,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5881,인천광역시 연수구 연수동,635,635,0,우성1,101.97,202403,2,"50,000",-,22,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,-
5882,인천광역시 연수구 연수동,582,582,0,풍림1,84.96,202403,2,"36,000",102,6,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,24.03.04
5883,인천광역시 연수구 연수동,532,532,0,대림,62.482,202403,3,"32,300",-,13,개인,개인,1993,원인재로 300,-,중개거래,인천 연수구,-
5884,인천광역시 연수구 연수동,579,579,0,대우1,127.89,202403,4,"41,000",-,1,개인,개인,1992,원인재로 237,-,중개거래,인천 연수구,-
5885,인천광역시 연수구 연수동,536,536,0,동남,91.74,202403,4,"34,500",-,14,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,-
5886,인천광역시 연수구 연수동,538,538,0,성일,39.74,202403,4,"16,000",504,4,개인,개인,1994,새말로 20,-,직거래,-,24.03.07
5887,인천광역시 연수구 연수동,532,532,0,경남,70.28,202403,5,"31,000",-,3,개인,개인,1993,원인재로 312,-,중개거래,인천 연수구,-
5888,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202403,5,"13,000",-,3,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,-
5889,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,5,"19,500",216,22,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.03.22
5890,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,6,"21,000",107,12,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,24.03.29
5891,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,7,"21,500",-,16,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5892,인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202403,7,"17,000",-,1,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,-
5893,인천광역시 연수구 연수동,536,536,0,동남,104.88,202403,7,"40,000",-,11,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,-
5894,인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202403,8,"20,000",-,2,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,-
5895,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,9,"32,000",202,16,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.04.12
5896,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,9,"20,200",-,11,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5897,인천광역시 연수구 연수동,535-2,535,2,우주,84.975,202403,9,"26,900",-,4,개인,개인,1992,함박뫼로 115,-,중개거래,인천 연수구,-
5898,인천광역시 연수구 연수동,535-2,535,2,우주,84.975,202403,9,"25,000",-,5,개인,개인,1992,함박뫼로 115,-,중개거래,인천 연수구,-
5899,인천광역시 연수구 연수동,532,532,0,경남,84.935,202403,9,"34,800",-,7,개인,개인,1993,원인재로 312,-,중개거래,인천 연수구,-
5900,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202403,9,"11,000",109,1,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.03.13
5901,인천광역시 연수구 연수동,577,577,0,영남,84.8,202403,9,"25,600",-,6,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5902,인천광역시 연수구 연수동,596,596,0,연수푸르지오3단지,133.13,202403,11,"51,000",-,18,개인,개인,2011,먼우금로 218,-,중개거래,인천 연수구,-
5903,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,11,"20,800",-,3,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5904,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,11,"16,500",-,3,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,-
5905,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,12,"18,400",-,5,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,-
5906,인천광역시 연수구 연수동,535-2,535,2,태경,84.945,202403,12,"25,000",2,3,개인,개인,1992,먼우금로 299,-,직거래,-,24.03.13
5907,인천광역시 연수구 연수동,535-2,535,2,인향,84.975,202403,14,"26,000",102,5,개인,개인,1992,함박뫼로 123,-,중개거래,인천 연수구,24.04.16
5908,인천광역시 연수구 연수동,634,634,0,우성2,84.78,202403,14,"43,800",-,16,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5909,인천광역시 연수구 연수동,576,576,0,태산,84.56,202403,15,"36,000",-,4,개인,개인,1993,먼우금로 282,-,중개거래,인천 연수구,-
5910,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,15,"21,000",-,17,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5911,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,15,"20,500",-,10,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5912,인천광역시 연수구 연수동,582,582,0,풍림1,84.81,202403,16,"31,000",-,15,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,-
5913,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,16,"17,000",302,15,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,24.03.25
5914,인천광역시 연수구 연수동,635,635,0,우성1,131.93,202403,16,"53,500",-,14,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,-
5915,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,16,"16,400",-,4,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,-
5916,인천광역시 연수구 연수동,532,532,0,경남,70.28,202403,16,"33,000",-,4,개인,개인,1993,원인재로 312,-,중개거래,인천 연수구,-
5917,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,16,"21,000",-,15,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5918,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,17,"19,900",216,21,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.03.28
5919,인천광역시 연수구 연수동,579,579,0,대우1,101.76,202403,17,"40,000",-,8,개인,개인,1992,원인재로 237,-,중개거래,인천 연수구,-
5920,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,17,"19,800",214,21,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.04.12
5921,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,17,"17,000",-,5,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,-
5922,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,17,"18,500",-,3,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5923,인천광역시 연수구 연수동,635,635,0,우성1,101.97,202403,17,"47,000",-,21,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,-
5924,인천광역시 연수구 연수동,579,579,0,대우1,101.76,202403,18,"38,000",-,7,개인,개인,1992,원인재로 237,-,중개거래,인천 연수구,-
5925,인천광역시 연수구 연수동,532,532,0,경남,84.935,202403,18,"34,900",-,5,개인,개인,1993,원인재로 312,-,중개거래,인천 연수구,-
5926,인천광역시 연수구 연수동,633,633,0,대동,52.14,202403,18,"26,500",-,7,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5927,인천광역시 연수구 연수동,536,536,0,동남,91.74,202403,19,"36,000",-,3,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,-
5928,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202403,19,"21,000",214,17,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.04.05
5929,인천광역시 연수구 연수동,634,634,0,우성2,84.78,202403,20,"40,300",-,23,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5930,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202403,20,"13,000",109,6,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.04.17
5931,인천광역시 연수구 연수동,535-2,535,2,태경,84.945,202403,20,"26,750",3,3,개인,개인,1992,먼우금로 299,-,중개거래,인천 연수구,24.04.19
5932,인천광역시 연수구 연수동,534,534,0,유천,84.87,202403,20,"33,000",103,4,개인,개인,1993,먼우금로 302,-,중개거래,인천 연수구,24.04.19
5933,인천광역시 연수구 연수동,634,634,0,우성2,84.78,202403,20,"40,300",-,23,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5934,인천광역시 연수구 연수동,633,633,0,대동,52.14,202403,21,"28,400",-,11,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5935,인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202403,21,"18,700",-,14,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,-
5936,인천광역시 연수구 연수동,576,576,0,태산,84.56,202403,21,"35,400",-,13,개인,개인,1993,먼우금로 282,-,중개거래,인천 연수구,-
5937,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,21,"20,000",107,9,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,24.04.25
5938,인천광역시 연수구 연수동,579,579,0,대우1,101.76,202403,22,"36,700",-,4,개인,개인,1992,원인재로 237,-,중개거래,인천 연수구,-
5939,인천광역시 연수구 연수동,633,633,0,대동,52.14,202403,22,"26,300",-,15,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5940,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,22,"32,000",-,15,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5941,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,23,"18,000",-,4,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,-
5942,인천광역시 연수구 연수동,577,577,0,영남,84.8,202403,23,"31,700",-,3,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5943,인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202403,23,"17,000",301,7,개인,개인,1993,새말로 154,-,중개거래,인천 연수구,24.03.29
5944,인천광역시 연수구 연수동,633,633,0,대동,52.14,202403,23,"26,700",106,14,개인,법인,1993,벚꽃로 172,-,중개거래,인천 연수구,24.04.02
5945,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,23,"32,400",-,19,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5946,인천광역시 연수구 연수동,577,577,0,영남,84.94,202403,23,"31,450",-,3,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5947,인천광역시 연수구 연수동,577,577,0,영남,84.94,202403,23,"30,000",-,4,개인,개인,1992,새말로 111,-,중개거래,인천 연수구,-
5948,인천광역시 연수구 연수동,534,534,0,유천,60.07,202403,24,"25,500",-,1,개인,개인,1993,먼우금로 302,-,중개거래,인천 연수구,-
5949,인천광역시 연수구 연수동,576,576,0,태산,84.56,202403,24,"34,900",-,11,개인,개인,1993,먼우금로 282,-,중개거래,인천 연수구,-
5950,인천광역시 연수구 연수동,576,576,0,태산,84.56,202403,25,"30,000",105,13,개인,개인,1993,먼우금로 282,-,중개거래,인천 연수구,24.04.16
5951,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,25,"33,700",-,14,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5952,인천광역시 연수구 연수동,537,537,0,효정,84.95,202403,26,"36,500",-,12,개인,개인,1993,새말로 6,-,중개거래,인천 연수구,-
5953,인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202403,27,"22,000",-,10,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,-
5954,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202403,27,"22,500",-,15,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5955,인천광역시 연수구 연수동,536,536,0,동남,91.74,202403,27,"35,000",102,15,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,24.04.23
5956,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202403,27,"13,000",112,3,개인,법인,1992,원인재로 212,-,직거래,-,24.03.27
5957,인천광역시 연수구 연수동,633,633,0,대동,75.12,202403,28,"33,800",-,2,개인,법인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5958,인천광역시 연수구 연수동,635,635,0,우성1,101.97,202403,28,"45,500",-,17,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,-
5959,인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202403,29,"22,000",-,9,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,-
5960,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,29,"34,000",-,9,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5961,인천광역시 연수구 연수동,633,633,0,대동,52.14,202403,30,"26,500",-,7,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5962,인천광역시 연수구 연수동,635,635,0,우성1,101.97,202403,30,"46,700",-,9,개인,개인,1994,청능대로 175,-,중개거래,인천 연수구,-
5963,인천광역시 연수구 연수동,634,634,0,우성2,84.78,202403,30,"41,000",-,16,개인,법인,1995,원인재로 180,20240426,중개거래,인천 연수구,-
5964,인천광역시 연수구 연수동,538,538,0,성일,59.75,202403,30,"23,800",-,2,개인,개인,1994,새말로 20,-,중개거래,인천 연수구,-
5965,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,30,"35,600",-,13,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5966,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202403,31,"32,200",-,4,개인,법인,1995,원인재로 180,-,중개거래,인천 연수구,-
5967,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202403,31,"10,400",110,1,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,24.04.24
5968,인천광역시 연수구 연수동,633,633,0,대동,52.14,202404,1,"27,600",-,3,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5969,인천광역시 연수구 연수동,532,532,0,대림,62.482,202404,1,"31,000",-,9,개인,개인,1993,원인재로 300,-,중개거래,인천 연수구,-
5970,인천광역시 연수구 연수동,633,633,0,대동,52.14,202404,4,"26,800",-,13,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5971,인천광역시 연수구 연수동,535-2,535,2,우주,84.975,202404,4,"28,100",-,5,개인,개인,1992,함박뫼로 115,-,중개거래,인천 연수구,-
5972,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202404,4,"12,500",-,7,개인,법인,1992,원인재로 212,-,중개거래,인천 연수구,-
5973,인천광역시 연수구 연수동,633,633,0,대동,52.14,202404,5,"27,000",-,13,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5974,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202404,5,"19,800",214,7,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,24.04.12
5975,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202404,6,"32,300",-,21,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5976,인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202404,6,"16,000",204,15,개인,개인,1992,원인재로 315,-,중개거래,인천 연수구,24.04.12
5977,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202404,7,"21,500",-,10,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5978,인천광역시 연수구 연수동,536,536,0,동남,104.88,202404,8,"41,000",-,14,개인,개인,1994,새말로 21,-,중개거래,인천 연수구,-
5979,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202404,9,"22,500",-,17,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5980,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202404,9,"33,300",-,16,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5981,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202404,10,"21,000",-,14,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5982,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202404,10,"21,000",-,8,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5983,인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202404,11,"9,500",-,1,개인,개인,1992,원인재로 212,-,중개거래,인천 연수구,-
5984,인천광역시 연수구 연수동,537,537,0,효정,84.95,202404,12,"35,000",103,2,개인,개인,1993,새말로 6,-,직거래,-,24.04.24
5985,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202404,14,"34,000",-,15,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5986,인천광역시 연수구 연수동,634,634,0,우성2,59.59,202404,14,"34,000",-,15,개인,개인,1995,원인재로 180,-,중개거래,경기 안산시단원구,-
5987,인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202404,15,"22,000",-,12,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,-
5988,인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202404,16,"20,000",-,12,개인,개인,1993,원인재로 232,-,중개거래,인천 연수구,-
5989,인천광역시 연수구 연수동,532,532,0,경남,70.28,202404,17,"32,500",-,6,개인,개인,1993,원인재로 312,-,중개거래,인천 연수구,-
5990,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202404,20,"21,000",-,3,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5991,인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202404,20,"21,800",-,11,개인,개인,1997,새말로 134,-,중개거래,인천 연수구,-
5992,인천광역시 연수구 연수동,634,634,0,우성2,40.5,202404,21,"16,900",-,1,개인,개인,1995,원인재로 180,-,중개거래,인천 연수구,-
5993,인천광역시 연수구 연수동,582,582,0,풍림1,84.96,202404,24,"32,000",-,3,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,-
5994,인천광역시 연수구 연수동,633,633,0,대동,75.12,202404,24,"32,200",-,1,개인,개인,1993,벚꽃로 172,-,중개거래,인천 연수구,-
5995,인천광역시 남동구 만수동,1005,1005,0,주공8단지,44.94,202312,2,"12,800",801,2,-,-,1990,담방로 105,-,중개거래,인천 남동구,24.01.04
5996,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202312,2,"10,500",106,5,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,23.12.08
5997,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202312,1,"12,000",105,8,-,-,1992,담방로21번길 61,-,직거래,-,23.12.01
5998,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,84.93,202311,30,"45,900",114,9,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.02.20
